Nama Kecamatan,NPSN,Nama Sekolah,Alamat,Desa/Kelurahan,Kecamatan/Kota (LN),Kab.-Kota/Negara (LN),Propinsi/Luar Negeri (LN),Status Sekolah,Bentuk Pendidikan,Jenjang Pendidikan,Lintang,Bujur
Baleendah,70007899,SMP PRIMA CENDEKIA ISLAMI,Komp.Griya Prima Asri Jl. Prima Raya A No.1,MALAKASARI,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0057,107.6127
Baleendah,20269142,SMP RANCAMANYAR,Jalan Bojong Sayang No. 27 Rt.02 Rw.04,RANCAMANYAR,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9824,107.5916
Baleendah,20227752,SMP STMC 4245 BALEENDAH,Jl Adikusumah N0. 26,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0024,107.6206
Baleendah,20227791,SMP YPPI BALEENDAH,Jl. Situ Sipatahunan No. 09,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0106733,107.6290396
Baleendah,20206077,SMPN 1 BALEENDAH,Jl. Adipati Agung No. 29,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-7.0023,107.6235
Baleendah,20206126,SMPN 2 BALEENDAH,Jln Siliwangi,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-7.00514,107.634122
Baleendah,20252543,SMPN 3 BALEENDAH,Jln. Rancamanyar,RANCAMANYAR,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-6.9964,107.5961
Arjasari,69956143,Al Fathu,Kp. Neglarasa,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.074597284,107.6571613
Arjasari,69976270,AL-FAQIHIYAH,KP. CIKETUT RT 03 RW 11 DESA RANCAKOLE,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0601,107.6814
Arjasari,69955909,Al-Hidayah,Kp. Leuwi Cariu Rt.05/01,ANCOLMEKAR,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0833,107.6831
Arjasari,69955908,Darusalam Arjasari,Jl. Arjasari Rt.01/04,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0449,107.6094
Arjasari,70045820,MI MA`ARIF AL FAQIHIYAH,Kp. Ciketut RT 03 RW 11,-,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.060091071,107.681415
Arjasari,60707714,MIS AL-FARABI,Kp. Batusari Rt. 03/15,PATROLSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.093649,107.654717
Arjasari,60707708,MIS AL-HIDAYAH,Kp. Leuwicariu RT. 05 RW. 01,ANCOLMEKAR,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0835,107.683
Arjasari,60707709,MIS AL-HUDA,Kp. Babakan Mantri RT/RW 04/06,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.096493647696048,107.71949690755784
Arjasari,60707710,MIS AL-ISLAM,Kp. Wargiluyu RT. 03/05,ANCOLMEKAR,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0885,107.6756
Arjasari,60707711,MIS ATTARBIYAH,Kp. Cintarasa RT. 01 RW. 17,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0701,107.6558
Arjasari,60707712,MIS DARUL ULUM,Jln. Rancakole No. 76,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.076,107.681
Arjasari,60707713,MIS YPPI BAROS MEKARJAYA,Kp. Cibadak,MEKARJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.1386,107.6869
Arjasari,20278046,MTSS AL-HUDA,Kp. Babakan Mantri Rt. 003 Rw. 006,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0742,107.6563
Arjasari,20278050,MTSS ATTARBIYAH,Cintarasa Rt 01 Rw 17,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0703,107.6558
Arjasari,60727355,MTSS BAROKAH,Kp.sukatinggal Rt.03/09,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0461,107.663
Arjasari,69886388,MTSS Nurul Mu`min,Kp.Cirinu RT.03/07,LEBAKWANGI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.068872,107.613136
Arjasari,20278047,MTSS PERSIS 165 ARJASARI,Kp. Rancakole Rt.01/07,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0741,107.679
Arjasari,20278048,MTSS YPI MEKARJAYA,Kp. Cibadak Rt.002/012,MEKARJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0621,107.6203
Arjasari,20278049,MTSS YPKM AL-HIDAYAH,Jl. Raya Rancakole No. 76,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0553,107.5703
Arjasari,69927364,MTsSAl-Farabi,Kp. Batusari Rt. 03/15,PATROLSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-6.975793,107.61064
Arjasari,20253593,SD PLUS AL MUHSININ,Kp. Rancaselang RT 01/13,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0704,107.6798
Arjasari,20254171,SD PLUS USWATUL HAYAT,Kp. Pengkolan rt.03 rw.16,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0718,107.6581
Arjasari,70014043,SDIT CENDIKIA QURANI,Jl. Arjasari No. 75 Rt 006 RW 006,BATUKARUT,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.046541024,107.5996797
Arjasari,20206629,SDN ADETEX,Jl. Raya Banjaran No.641,BATUKARUT,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.036498,107.594172
Arjasari,20206708,SDN ARJASARI 01,KP. ARJASARI RT.03 RW. 06,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0563,107.647
Arjasari,20206707,SDN ARJASARI 02,Kp. Arjasari,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0559,107.6469
Arjasari,20206717,SDN ARJASARI 03,KP. WANDASARI RT. 04 RW.07,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.05208,107.64886
Arjasari,20206683,SDN BABAKAN SILIWANGI,Kamp. Cibuntu,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0692,107.6546
Arjasari,20206944,SDN BAROS 01,Kp. Baros Rt 04 Rw 02,BAROS,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.05459,107.61659
Arjasari,20206943,SDN BAROS 02,Kp Cimentrik,BAROS,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0612,107.63
Arjasari,20207035,SDN BATUKARUT 01,Kp.Batukarut  Rt.03  Rw.07,BATUKARUT,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.046374,107.601534
Arjasari,20207022,SDN BATUKARUT 02,Kp. Nambo  Rt.06  Rw.12,BATUKARUT,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.045839,107.594898
Arjasari,20207021,SDN BATUKARUT 03,Kp Cijengkol,MANGUNJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0511,107.6059
Arjasari,20207020,SDN BATUKARUT 04,Kamp. Cigentur,BATUKARUT,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.04701,107.60202
Arjasari,20206849,SDN BOJONGMANGGU 1,Kp. Cihonje,WARGALUYU,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0420804,107.6145932
Arjasari,20207931,SDN CIBURUY,Kp. Ciburuy RT. 01 RW. 07,MEKARJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0778,107.63096
Arjasari,20208171,SDN CICUMANGGALA,Kamp.cicumanggala,BAROS,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0658,107.6365
Arjasari,20208237,SDN CIHEULANG,Kamp.Ciheulang,MEKARJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.06778,107.61906
Arjasari,20208197,SDN CIIRATEUN,Kp. Ciirateun,MEKARJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0692,107.6254
Arjasari,20207623,SDN CINANTI,Kmp.cinanti,WARGALUYU,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.035771,107.625147
Arjasari,20207496,SDN CIRUUM,Jl. M. Adikarta Kp. Ciruum Rt 04 Rw 07,WARGALUYU,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.037334,107.619283
Arjasari,20207814,SDN CIWARU,Kamp.ciwaru rt 01 rw 03,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0667,107.63911
Arjasari,20207686,SDN GIRIMUKTI,Kamp.patrol  Rt.05  Rw.07,LEBAKWANGI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0503,107.62212
Arjasari,20205466,SDN KADUMANIS,Kp. Kadumanis Rt.04  Rw.03,BAROS,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.058,107.6196
Arjasari,20205763,SDN KINASATU,Kp. Kinasatu,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0769,107.65529
Arjasari,20205787,SDN LEBAKWANGI 01,Kp. Pasirjati Rt. 1 Rw. 11,LEBAKWANGI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0462,107.6044
Arjasari,20205785,SDN LEBAKWANGI 02,Kp Pasirjati,LEBAKWANGI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.04564,107.60846
Arjasari,20205098,SDN OTOISKANDARDINATA,Kampung Bahuan RT.01 RW.14,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.06214,107.68384
Arjasari,20205334,SDN PAKUSOROK,Kp.Pakusorok  RT.02  RW.08,BAROS,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.07847,107.63652
Arjasari,20205412,SDN PAMUCATAN,Kamp.pamucatan  Rt.03  Rw.02,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.05562,107.63536
Arjasari,20205226,SDN PARAKANBOLANG,Kamp.Parakanbolang,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0509,107.63101
Arjasari,20205284,SDN PASIRBENTENG,Kamp. Pasirmenteng,LEBAKWANGI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.04127,107.61307
Arjasari,20206361,SDN PASIRJATI,Kamp.Pasirjati,LEBAKWANGI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.04561,107.60878
Arjasari,20206329,SDN PASIRSARI,Kamp.Pasirsari,PATROLSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.053,107.66
Arjasari,20206343,SDN PATROL,Kp. Patrol,PATROLSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0584,107.6751
Arjasari,20206402,SDN PINGGIRSARI 01,Kp. Pinggirsari,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0578,107.653
Arjasari,20206413,SDN PINGGIRSARI 02,Kp. Malakasari Pinggirsari Arjasari,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.06154,107.65417
Arjasari,20206245,SDN RANCAKOLE 01,Kamp. Rancakole RT 01 RW 07,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.07393,107.67954
Arjasari,20206244,SDN RANCAKOLE 02,Kamp.Rancakole RT.01 RW. 07,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0741,107.6796
Arjasari,20206243,SDN RANCAKOLE 03,Kmp. Rancakole RT 01 RW 07,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.07384,107.67968
Arjasari,20206229,SDN RANCAKOLE 04,Kamp.ancol,ANCOLMEKAR,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.08499,107.67666
Arjasari,20206459,SDN SIRNAJAYA 01,Kp. Sirnajaya Rt.02 Rw.07,MANGUNJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.06918,107.61422
Arjasari,20206458,SDN SIRNAJAYA 02,Kp. Sirnajaya,MANGUNJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.070092,107.614007
Arjasari,20206487,SDN SUKAMANAH,Kp. Sukamanah Mangunjaya Arjasari,MANGUNJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0609,107.61076
Arjasari,20206021,SDN SUKATINGGAL,Kp. Sukatinggal,PATROLSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.045385,107.662203
Arjasari,20205887,SDN WANASUKA,Kp.Talun  Rt.05  Rw.08,BATUKARUT,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.04884,107.61181
Arjasari,20205897,SDN WARGILUYU,Kp. Ancol,ANCOLMEKAR,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.08468,107.67683
Arjasari,69982479,SMP BHAKTI NUSANTARA,"Jl. Arjasari No. 14 RT 001 RW 011 Lebakwangi, Kec. Arjasari",LEBAKWANGI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0466,107.6052
Arjasari,20227644,SMP BINA NEGARA 1,Jl. Desa Mangunjaya No 99,MANGUNJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.049106,107.605487
Arjasari,69980916,SMP FOR ORPHAN,Jl. Arjasari Asri No.11,LEBAKWANGI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0467,107.6154
Arjasari,20206186,SMP HANDAYANI 1,Jl. Raya Banjaran Km. 17 Blok Nambo,BATUKARUT,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0425,107.5922
Arjasari,20252880,SMP HANDAYANI 2 PAMEUNGPEUK,Jl.Raya Banjaran No.595,LEBAKWANGI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.032539,107.59444
Arjasari,69985542,SMP IT BANI UMAR,Kp. Ciketut RT. 02/18,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0607,107.6814
Arjasari,70014026,SMP IT CENDIKIA QURANI,Jl. Arjasari No. 75 Rt 006 RW 006,BATUKARUT,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.046,107.5995
Arjasari,20227671,SMP KP BAROS,Jl.Baros No. 04,BAROS,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0544,107.6161
Arjasari,20227679,SMP KP WARGALUYU,JL.M.Adikarta,WARGALUYU,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0351,107.6097
Arjasari,69974563,SMP MA-ARIF AL-ISTIQOMAH,Kp. Cilengkrang RT 001 RW 011,ANCOLMEKAR,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.082218,107.679294
Arjasari,69920909,SMP MUHAMMADIYAH 8 ARJASARI,KP. PENGKOLAN RT 03/16,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.067412,107.679198
Arjasari,20227721,SMP PGRI ARJASARI,Jl Raya Arjasari,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.056134,107.647373
Arjasari,20206078,SMPN 1 ARJASARI,Jl. Raya Arjasari - Cisalak,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-7.0535557,107.6383513
Arjasari,20254189,SMPN 2 ARJASARI,Jalan Raya Arjasari - Ciparay,PATROLSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-7.0584,107.6736
Banjaran,70028034,MI PERSIS 119 CIHAMERANG,JL. CIHAMERANG RT. 03 RW. 10,BANJARAN WETAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.055011446,107.6005844
Banjaran,69955907,Miftahul Huda Kiarapayung,Kp. Kiarapayung Rt.02 Rw.16,BANJARAN WETAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.079683368,107.6100393
Banjaran,69886328,MIS Al-Hidayah,Astaraja No 23,MARGAHURIP,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.08133,107.604495
Banjaran,60707722,MIS DARUSSALAM,Kp.Cipeundeuy RT.02/07 Desa Tarajusari,TARAJUSARI,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.04,107.5801
Banjaran,60726880,MIS IANATUSHIBYAN,Kp. Dangdeur RT 02 RW 08 Desa Kiangroke Kecamatan Banjaran,KIANGROKE,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0531,107.5633
Banjaran,60726881,MIS M. THREE,Kp. Cinta Asih 04/02,CIAPUS,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0502,107.587
Banjaran,60707720,MIS MIFTAHUL KHOER,Kp. Sukarahmat RT. 02/05,PASIRMULYA,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0936,107.5889
Banjaran,60726882,MIS MIFTAHUS SAADAH,Kp. Ciceret Rt.03 Rw.11,CIAPUS,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0747,107.5872
Banjaran,69982925,MIS PERSIS 278 PANGKALAN,KP PANGKALAN RT 01 RW 08,TARAJUSARI,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0332,107.5853
Banjaran,60707721,MIS YPP DARUL HIKAM,Jl. Raya Pangalengan No. 442,KIANGROKE,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-6.9577,107.5589
Banjaran,70043561,MTS INOVATIF DAARUL IHSAN BANDUNG,Kp.Ciherang Rt.01 Rw.10,KIANGROKE,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.045535591,107.5636088
Banjaran,70058756,MTS PERSIS 282 CILEUTIK,Kp. Cileutik,BANJARAN WETAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.049826654,107.5950336
Banjaran,20278054,MTSS AL-FALAH BANJARAN,Jl. Kacakaca Dua 03/03,PASIRMULYA,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0808,107.5819
Banjaran,20278055,MTSS PERSIS BANJARAN,Jl. Pajagalan No. 115 Rt. 01 Rw. 05,BANJARAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.046,107.5895
Banjaran,20278056,MTSS PERSIS SIRNAGALIH,Kp. Sirnagalih RT 04 RW 06,PASIRMULYA,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.097,107.5921
Banjaran,20278057,MTSS YPP DARUL HIKAM,Jl. Raya Pangalengan No.442,KIANGROKE,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0321,107.5415
Banjaran,20255393,SD I MASLAKHULHUDA,jl. sindangpanon No.19,SINDANGPANON,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.049148,107.583692
Banjaran,69991333,SD ISLAM AL-BARKAH,Kp. Lembang RT 001 RW 005,KIANGROKE,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.052462,107.566603
Banjaran,70036335,SD IT BAHANA CENDEKIA,Jln. Raya Pangalengan No. 384 Kp. Lembang RT 003 RW 001,KIANGROKE,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.050958029,107.5746265
Banjaran,69957053,SD IT DAMAR MAS,Komp. Damar Mas Regency RT 03/12,KAMASAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.045304,107.5836084
Banjaran,70055005,SDIT Zakia,"Kp. Panenjoan RT. 002 RW. 013, Desa Ciapus, Kec. Banjaran, Kab. Bandung",CIAPUS,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.072921369,107.5915318
Banjaran,20206709,SDN ARIASACANAGARA,Jl Pajagalan RT. 03 RW. 12,BANJARAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0444,107.5902
Banjaran,20206973,SDN BANJARAN 01,Jl. Raya Banjaran No. 104,BANJARAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0479,107.589
Banjaran,20206983,SDN BANJARAN 02,Jl. Alun-Alun Selatan No. 217,BANJARAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.04898,107.58861
Banjaran,20206981,SDN BANJARAN 04,Jl.alun-alun Selatan No.217,BANJARAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.049161,107.588549
Banjaran,20206980,SDN BANJARAN 05,Cileutik,BANJARAN WETAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0503,107.5958
Banjaran,20206979,SDN BANJARAN 06,Jl.alun-alun Selatan,BANJARAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.049311,107.588629
Banjaran,20206978,SDN BANJARAN 07,JALAN PAJAGALAN,BANJARAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0447,107.5902
Banjaran,20206977,SDN BANJARAN 08,Jl. Pajagalan,BANJARAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0443,107.5903
Banjaran,20206976,SDN BANJARAN 09,Jl. Raya Banjaran No. 104,BANJARAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.047835,107.589175
Banjaran,20207017,SDN BATUKERIS,Jl. Kiarapayung,BANJARAN WETAN,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0648,107.6036
Banjaran,20207026,SDN BHAKTIWINAYA 01,Jalan Astaraja N0. 6,MARGAHURIP,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.063166,107.563018
Banjaran,20207025,SDN BHAKTIWINAYA 02,Jl.  Astaraja,MARGAHURIP,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0632,107.5629
Banjaran,20228128,SDN BUGEL,Jl. Bugel No.72,NEGLASARI,KEC. BANJARAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0557,107.5744
